Fiscal Year,Business Unit,Journal Entry Number,Period,Effective Date,Source,GL Account Number,GL Account Name,Functional Amount,Functional Currency Code,JE Description,Preparer ID,Entry Date,JE Line Number,JE Line Description,User Defined Field 1,User Defined Field 2,User Defined Field 3
2024,Eddey Finance,12962,2024-11,2024-11-06,Sales,1400,Prepaid Expenses,-27111.15,EUR,Supplier payment,admin,2024-11-06 08:11:00,2962,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12963,2024-12,2024-12-06,Payroll,6200,Depreciation Expense,-10596.08,EUR,Monthly sales revenue,user2,2024-12-06 10:26:00,2963,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12964,2024-08,2024-08-07,Purchase,2000,Accounts Payable,-17992.35,EUR,Bonus payout,admin,2024-08-07 01:36:00,2964,Bonus payout,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12965,2024-11,2024-11-21,Investment,2000,Accounts Payable,-35752.51,EUR,Investment income,user2,2024-11-21 14:23:00,2965,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12966,2024-05,2024-05-29,Manual Entry,5000,Cost of Goods Sold,8350.68,EUR,Supplier payment,user2,2024-05-29 06:43:00,2966,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12967,2024-10,2024-10-11,Loan Payment,6000,Salaries Expense,24530.06,EUR,Tax payment,admin,2024-10-11 15:35:00,2967,Tax payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12968,2024-04,2024-04-07,Manual Entry,7000,Interest Expense,31785.85,EUR,Year-end adjustment,user2,2024-04-07 11:31:00,2968,Year-end adjustment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12969,2024-12,2024-12-29,Loan Payment,1400,Prepaid Expenses,-38427.2,EUR,Monthly sales revenue,user5,2024-12-29 01:17:00,2969,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12970,2024-11,2024-11-17,Investment,1000,Cash,-25432.91,EUR,Supplier payment,admin,2024-11-17 09:34:00,2970,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12971,2025-03,2025-03-31,Purchase,5200,Manufacturing Overhead,-40247.21,EUR,Monthly sales revenue,user4,2025-03-31 11:38:00,2971,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12972,2024-11,2024-11-01,Adjustment,1400,Prepaid Expenses,-20318.42,EUR,Year-end adjustment,user5,2024-11-01 00:49:00,2972,Year-end adjustment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12973,2024-03,2024-03-26,Tax,5000,Cost of Goods Sold,35800.1,EUR,Loan repayment,admin,2024-03-26 14:11:00,2973,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12974,2024-07,2024-07-19,Manual Entry,7000,Interest Expense,-38796.46,EUR,Year-end adjustment,user4,2024-07-19 18:40:00,2974,Year-end adjustment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12975,2024-12,2024-12-07,Loan Payment,4000,Revenue,10071.26,EUR,Supplier payment,admin,2024-12-07 19:54:00,2975,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12976,2024-01,2024-01-24,Sales,1000,Cash,45154.26,EUR,Manual correction entry,user5,2024-01-24 11:20:00,2976,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12977,2025-02,2025-02-15,Manual Entry,2200,Short-Term Loan,10438.22,EUR,Manual correction entry,admin,2025-02-15 18:26:00,2977,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12978,2024-07,2024-07-20,Sales,1200,Accounts Receivable,-7450.38,EUR,Manual correction entry,admin,2024-07-20 18:23:00,2978,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12979,2024-04,2024-04-10,Loan Payment,7000,Interest Expense,21151.42,EUR,Asset depreciation,user4,2024-04-10 14:58:00,2979,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12980,2024-10,2024-10-18,Payroll,1500,Fixed Assets,-29159.02,EUR,Investment income,user2,2024-10-18 10:17:00,2980,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12981,2024-12,2024-12-05,Loan Payment,5000,Cost of Goods Sold,26463.64,EUR,Customer refund,user2,2024-12-05 11:23:00,2981,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12982,2024-02,2024-02-16,Sales,6000,Salaries Expense,48359.36,EUR,Loan repayment,user5,2024-02-16 17:13:00,2982,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12983,2025-01,2025-01-13,Purchase,1400,Prepaid Expenses,42326.97,EUR,Manual correction entry,user1,2025-01-13 03:36:00,2983,Manual correction entry,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12984,2024-01,2024-01-22,Purchase,2000,Accounts Payable,14926.79,EUR,Asset depreciation,user4,2024-01-22 12:24:00,2984,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12985,2024-05,2024-05-02,Depreciation,8000,Tax Expense,42446.89,EUR,Asset depreciation,admin,2024-05-02 03:27:00,2985,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12986,2025-01,2025-01-04,Payroll,5200,Manufacturing Overhead,34645.52,EUR,Intercompany transaction,admin,2025-01-04 13:11:00,2986,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12987,2024-05,2024-05-09,Payroll,6200,Depreciation Expense,-32188.62,EUR,Intercompany transaction,admin,2024-05-09 02:40:00,2987,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12988,2024-08,2024-08-08,Depreciation,9999,Suspense Account,-28245.17,EUR,Employee salary payment,user2,2024-08-08 02:47:00,2988,Employee salary payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12989,2024-05,2024-05-30,Depreciation,3000,Owner's Equity,36896.98,EUR,Supplier payment,user5,2024-05-30 04:59:00,2989,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12990,2025-01,2025-01-03,Loan Payment,4100,Other Income,-11704.36,EUR,Asset depreciation,user5,2025-01-03 07:03:00,2990,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12991,2024-04,2024-04-10,Payroll,1000,Cash,7182.67,EUR,Loan repayment,user1,2024-04-10 09:04:00,2991,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12992,2024-01,2024-01-19,Loan Payment,4000,Revenue,17162.2,EUR,Customer refund,user2,2024-01-19 19:44:00,2992,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12993,2025-03,2025-03-16,Purchase,1500,Fixed Assets,17456.75,EUR,Year-end adjustment,user5,2025-03-16 05:40:00,2993,Year-end adjustment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12994,2024-11,2024-11-11,Investment,9999,Suspense Account,3114.29,EUR,Intercompany transaction,user4,2024-11-11 07:29:00,2994,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12995,2025-02,2025-02-11,Payroll,1500,Fixed Assets,1584.76,EUR,Employee salary payment,user1,2025-02-11 14:56:00,2995,Employee salary payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12996,2024-12,2024-12-31,Adjustment,3000,Owner's Equity,35399.81,EUR,Investment income,user1,2024-12-31 15:21:00,2996,Investment income,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12997,2024-06,2024-06-04,Depreciation,2000,Accounts Payable,-44325.39,EUR,Customer refund,user5,2024-06-04 13:44:00,2997,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12998,2024-12,2024-12-09,Depreciation,7000,Interest Expense,3162.95,EUR,Monthly sales revenue,user5,2024-12-09 06:12:00,2998,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,12999,2025-02,2025-02-09,Tax,4100,Other Income,-48250.29,EUR,Customer refund,admin,2025-02-09 11:39:00,2999,Customer refund,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13000,2024-12,2024-12-02,Purchase,7000,Interest Expense,36954.67,EUR,Supplier payment,user1,2024-12-02 04:23:00,3000,Supplier payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13001,2024-06,2024-06-19,Manual Entry,2200,Short-Term Loan,-15212.83,EUR,Asset depreciation,admin,2024-06-19 20:55:00,3001,Asset depreciation,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13002,2025-03,2025-03-23,Manual Entry,4000,Revenue,-29724.15,EUR,Loan repayment,user3,2025-03-23 15:17:00,3002,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13003,2024-02,2024-02-17,Investment,5100,Direct Labor,7160.99,EUR,Tax payment,admin,2024-02-17 12:31:00,3003,Tax payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13004,2024-02,2024-02-22,Payroll,8000,Tax Expense,-8368.12,EUR,Intercompany transaction,user1,2024-02-22 17:43:00,3004,Intercompany transaction,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13005,2025-03,2025-03-20,Depreciation,7000,Interest Expense,3044.38,EUR,Monthly sales revenue,admin,2025-03-20 17:49:00,3005,Monthly sales revenue,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13006,2025-01,2025-01-10,Manual Entry,3000,Owner's Equity,26990.58,EUR,Loan repayment,user3,2025-01-10 01:04:00,3006,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13007,2025-01,2025-01-24,Sales,3100,Retained Earnings,-28279.61,EUR,Tax payment,user3,2025-01-24 12:48:00,3007,Tax payment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
2024,Eddey Finance,13008,2024-09,2024-09-18,Tax,2000,Accounts Payable,-17085.86,EUR,Loan repayment,admin,2024-09-18 22:02:00,3008,Loan repayment,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team,Any Additional Fields requested by the Audit team
